_id,Lake Name,Township,STN,Site ID,Site Description,Latitude (DMS),Long (DMS),Date (DD-MMM-YY),Calcium (mg/L)
4491,FISH LAKE (PERCH),PERRY-HUNTSVILLE,4316,1,"Mid-lake, Deep Spot",452724,791356,31-May-17,3.6
4492,FISH LAKE (PERCH),PERRY-HUNTSVILLE,4316,1,"Mid-lake, Deep Spot",452724,791356,31-May-18,0
4493,FISHING LAKE,SOUTH FRONTENAC,7625,1,"Mid-Lake, Deep Spot",442835,762344,13-May-15,17.3
4494,FISHING LAKE,SOUTH FRONTENAC,7625,1,"Mid-Lake, Deep Spot",442835,762344,11-May-16,18.9
4495,FISHING LAKE,SOUTH FRONTENAC,7625,1,"Mid-Lake, Deep Spot",442835,762344,10-May-17,17.1
4496,FISHING LAKE,SOUTH FRONTENAC,7625,1,"Mid-Lake, Deep Spot",442835,762344,30-May-19,17
4497,FISHTAIL LAKE,HARCOURT,1480,1,"Mid Lake, deep spot",450838,781210,04-Sep-08,6.3
4498,FISHTAIL LAKE,HARCOURT,1480,1,"Mid Lake, deep spot",450838,781210,24-May-09,5.6
4499,FISHTAIL LAKE,HARCOURT,1480,1,"Mid Lake, deep spot",450838,781210,03-Jun-10,5.5
4500,FISHTAIL LAKE,HARCOURT,1480,1,"Mid Lake, deep spot",450838,781210,31-May-11,5.6
4501,FISHTAIL LAKE,HARCOURT,1480,1,"Mid Lake, deep spot",450838,781210,05-May-12,6.2
4502,FISHTAIL LAKE,HARCOURT,1480,1,"Mid Lake, deep spot",450838,781210,27-May-13,5.7
4503,FISHTAIL LAKE,HARCOURT,1480,1,"Mid Lake, deep spot",450838,781210,10-Jun-14,6.6
4504,FISHTAIL LAKE,HARCOURT,1480,1,"Mid Lake, deep spot",450838,781210,06-May-15,6.3
4505,FISHTAIL LAKE,HARCOURT,1480,1,"Mid Lake, deep spot",450838,781210,14-Jun-16,6.3
4506,FISHTAIL LAKE,HARCOURT,1480,1,"Mid Lake, deep spot",450838,781210,14-Jun-16,6.3
4507,FISHTAIL LAKE,HARCOURT,1480,1,"Mid Lake, deep spot",450838,781210,03-Jun-17,5.9
4508,FISHTAIL LAKE,HARCOURT,1480,1,"Mid Lake, deep spot",450838,781210,15-Jul-18,6.1
4509,FLAXMAN LAKE,SEGUIN,1499,1,"Mid lake, deep spot",452018,794921,23-May-18,1.2
4510,FLETCHER LAKE,MCCLINTOCK,1503,1,"N end, deep spot",452145,784603,18-Sep-08,1.9
4511,FLETCHER LAKE,MCCLINTOCK,1503,1,"N end, deep spot",452145,784603,24-May-09,1.8
4512,FLETCHER LAKE,MCCLINTOCK,1503,1,"N end, deep spot",452145,784603,01-May-10,1.7
4513,FLETCHER LAKE,MCCLINTOCK,1503,1,"N end, deep spot",452145,784603,11-Jun-11,1.7
4514,FLETCHER LAKE,MCCLINTOCK,1503,1,"N end, deep spot",452145,784603,13-May-12,1.8
4515,FLETCHER LAKE,MCCLINTOCK,1503,1,"N end, deep spot",452145,784603,15-Jun-13,1.5
4516,FLETCHER LAKE,MCCLINTOCK,1503,1,"N end, deep spot",452145,784603,11-May-14,1.9
4517,FLETCHER LAKE,MCCLINTOCK,1503,1,"N end, deep spot",452145,784603,09-May-15,1.8
4518,FLETCHER LAKE,MCCLINTOCK,1503,1,"N end, deep spot",452145,784603,03-Jun-17,1.6
4519,FLETCHER LAKE,MCCLINTOCK,1503,1,"N end, deep spot",452145,784603,21-May-18,1.8
4520,FLINT LAKE,,7554,1,"Mid lake, deep spot",492035,935020,29-May-18,21.5
4521,FOOTE LAKE,"BETHUNE,CHAFFEY",1524,1,"Mid Lake, deep spot",452835,791035,07-Apr-12,1.7
4522,FOOTE LAKE,"BETHUNE,CHAFFEY",1524,1,"Mid Lake, deep spot",452835,791035,18-May-13,1.6
4523,FOOTE LAKE,"BETHUNE,CHAFFEY",1524,1,"Mid Lake, deep spot",452835,791035,05-May-14,2
4524,FOOTE LAKE,"BETHUNE,CHAFFEY",1524,1,"Mid Lake, deep spot",452835,791035,06-May-15,1.7
4525,FOOTE LAKE,"BETHUNE,CHAFFEY",1524,1,"Mid Lake, deep spot",452835,791035,04-May-16,1.7
4526,FOOTE LAKE,"BETHUNE,CHAFFEY",1524,1,"Mid Lake, deep spot",452835,791035,20-May-17,1.8
4527,FOOTE LAKE,"BETHUNE,CHAFFEY",1524,1,"Mid Lake, deep spot",452835,791035,14-May-18,1.9
4528,FOOTE LAKE,"BETHUNE,CHAFFEY",1524,1,"Mid Lake, deep spot",452835,791035,31-May-19,1.6
4529,FOOTE LAKE,"BETHUNE,CHAFFEY",1524,2,"East Bay, Deep Spot",452812,791010,07-Apr-12,1.6
4530,FOOTE LAKE,"BETHUNE,CHAFFEY",1524,2,"East Bay, Deep Spot",452812,791010,18-May-13,1.6
4531,FOOTE LAKE,"BETHUNE,CHAFFEY",1524,2,"East Bay, Deep Spot",452812,791010,11-May-14,2.1
4532,FOOTE LAKE,"BETHUNE,CHAFFEY",1524,2,"East Bay, Deep Spot",452812,791010,06-May-15,1.7
4533,FOOTE LAKE,"BETHUNE,CHAFFEY",1524,2,"East Bay, Deep Spot",452812,791010,04-May-16,1.7
4534,FOOTE LAKE,"BETHUNE,CHAFFEY",1524,2,"East Bay, Deep Spot",452812,791010,20-May-17,1.9
4535,FOOTE LAKE,"BETHUNE,CHAFFEY",1524,2,"East Bay, Deep Spot",452812,791010,14-May-18,1.9
4536,FOOTE LAKE,"BETHUNE,CHAFFEY",1524,2,"East Bay, Deep Spot",452812,791010,31-May-19,1.5
4537,FORGET LAKE,SEGUIN,1531,1,"Mid lake, deep spot",451521,795428,22-May-19,1.7
4538,FORGET LAKE,SEGUIN,1531,1,"Mid lake, deep spot",451521,795428,01-Jun-22,1.6
4539,FORTESCUE LAKE (BLACK),GALWAY-CAVENDISH,1536,1,"Stn 1, Central",445018,782631,18-Sep-08,26.7
4540,FORTESCUE LAKE (BLACK),GALWAY-CAVENDISH,1536,1,"Stn 1, Central",445018,782631,13-Jun-10,26.5
4541,FORTESCUE LAKE (BLACK),GALWAY-CAVENDISH,1536,1,"Stn 1, Central",445018,782631,09-May-11,25.2
4542,FORTESCUE LAKE (BLACK),GALWAY-CAVENDISH,1536,1,"Stn 1, Central",445018,782631,21-May-12,26.1
4543,FORTESCUE LAKE (BLACK),GALWAY-CAVENDISH,1536,1,"Stn 1, Central",445018,782631,06-May-13,21.3
4544,FORTESCUE LAKE (BLACK),GALWAY-CAVENDISH,1536,1,"Stn 1, Central",445018,782631,01-Jun-14,27.3
4545,FORTESCUE LAKE (BLACK),GALWAY-CAVENDISH,1536,1,"Stn 1, Central",445018,782631,02-May-15,24.8
4546,FORTESCUE LAKE (BLACK),GALWAY-CAVENDISH,1536,1,"Stn 1, Central",445018,782631,08-May-16,21.8
4547,FORTESCUE LAKE (BLACK),GALWAY-CAVENDISH,1536,1,"Stn 1, Central",445018,782631,21-May-17,23
4548,FORTESCUE LAKE (BLACK),GALWAY-CAVENDISH,1536,1,"Stn 1, Central",445018,782631,16-May-18,26.3
4549,FORTESCUE LAKE (BLACK),GALWAY-CAVENDISH,1536,1,"Stn 1, Central",445018,782631,15-May-19,23.6
4550,FORTESCUE LAKE (BLACK),GALWAY-CAVENDISH,1536,1,"Stn 1, Central",445018,782631,29-May-20,27.9
4551,FORTESCUE LAKE (BLACK),GALWAY-CAVENDISH,1536,1,"Stn 1, Central",445018,782631,27-Apr-21,28.1
4552,FORTESCUE LAKE (BLACK),GALWAY-CAVENDISH,1536,1,"Stn 1, Central",445018,782631,22-May-22,26
4553,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,16-May-08,31.4
4554,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,18-Sep-08,29.6
4555,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,12-May-09,31.7
4556,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,17-May-10,31.9
4557,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,21-Jun-10,29
4558,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,30-May-11,29.1
4559,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,27-Jun-11,31.3
4560,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,15-Jul-11,30.3
4561,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,11-Aug-11,31.4
4562,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,13-Sep-11,29.5
4563,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,30-May-12,31.1
4564,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,19-Jun-12,32
4565,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,12-Jul-12,30.6
4566,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,15-Aug-12,30.9
4567,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,29-May-13,34.8
4568,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,14-Jun-13,30
4569,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,17-Jul-13,30
4570,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,28-May-14,33.4
4571,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,22-Jun-14,23.2
4572,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,18-Jul-14,31.4
4573,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,04-Jun-15,31.9
4574,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,18-Jul-15,29.2
4575,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,30-May-16,29.3
4576,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,19-Jun-16,32.2
4577,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,19-Jun-16,32.2
4578,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,24-Jun-17,30.4
4579,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,23-Jul-17,34.7
4580,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,27-May-18,31.4
4581,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,26-Jun-18,28.9
4582,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,08-Jul-18,29.5
4583,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,07-Jul-19,32.6
4584,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,30-May-21,31.6
4585,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,25-Jun-21,31.7
4586,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,12-Jul-21,30.9
4587,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,03-Jun-22,32.4
4588,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,04-Jul-22,33
4589,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,12-Aug-22,32.2
4590,FOUR MILE LAKE,SOMERVILLE,1543,1,"S end, Mid Lake",444050,784415,10-Oct-22,32.8
4591,FOUR MILE LAKE,WIDDIFIELD,1544,1,"Stn 1, W Basin",462258,792320,01-Jun-10,2
4592,FOUR MILE LAKE,WIDDIFIELD,1544,1,"Stn 1, W Basin",462258,792320,30-May-12,2.2
4593,FOUR MILE LAKE,WIDDIFIELD,1544,2,"Stn 2, E end",462251,792241,01-Jun-10,2
4594,FOUR MILE LAKE,WIDDIFIELD,1544,2,"Stn 2, E end",462251,792241,30-May-12,2.2
4595,FOUR WELLS LAKE,WATERLOO,7060,1,"Main pond, deep spot",432922,803130,05-Apr-12,113.9
4596,FOUR WELLS LAKE,WATERLOO,7060,1,"Main pond, deep spot",432922,803130,23-Apr-13,110.3
4597,FOUR WELLS LAKE,WATERLOO,7060,1,"Main pond, deep spot",432922,803130,10-Apr-14,71.4
4598,FOUR WELLS LAKE,WATERLOO,7060,1,"Main pond, deep spot",432922,803130,10-Apr-15,119
4599,FOUR WELLS LAKE,WATERLOO,7060,1,"Main pond, deep spot",432922,803130,17-Mar-16,84.4
4600,FOUR WELLS LAKE,WATERLOO,7060,1,"Main pond, deep spot",432922,803130,09-May-17,115
4601,FOUR WELLS LAKE,WATERLOO,7060,1,"Main pond, deep spot",432922,803130,02-Jun-18,199
4602,FOUR WELLS LAKE,WATERLOO,7060,1,"Main pond, deep spot",432922,803130,07-Jun-19,109
4603,FOUR WELLS LAKE,WATERLOO,7060,1,"Main pond, deep spot",432922,803130,21-May-20,104
4604,FOUR WELLS LAKE,WATERLOO,7060,1,"Main pond, deep spot",432922,803130,31-May-21,99.2
4605,FOUR WELLS LAKE,WATERLOO,7060,1,"Main pond, deep spot",432922,803130,24-May-22,116
4606,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,2,"W. end, deep basin",442957,763934,25-May-09,20.7
4607,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,2,"W. end, deep basin",442957,763934,24-May-11,18.3
4608,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,2,"W. end, deep basin",442957,763934,19-Jun-11,17
4609,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,2,"W. end, deep basin",442957,763934,10-Jul-11,16.6
4610,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,2,"W. end, deep basin",442957,763934,01-Aug-11,19.7
4611,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,2,"W. end, deep basin",442957,763934,19-Sep-11,17.7
4612,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,2,"W. end, deep basin",442957,763934,08-Oct-11,18.5
4613,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,2,"W. end, deep basin",442957,763934,26-May-12,19.3
4614,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,2,"W. end, deep basin",442957,763934,03-Jul-12,18.8
4615,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,2,"W. end, deep basin",442957,763934,29-Jul-12,18.1
4616,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,2,"W. end, deep basin",442957,763934,14-Aug-12,18.7
4617,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,2,"W. end, deep basin",442957,763934,25-Jun-13,19.5
4618,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,2,"W. end, deep basin",442957,763934,21-Jun-14,20.8
4619,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,2,"W. end, deep basin",442957,763934,27-Jul-14,17.5
4620,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,2,"W. end, deep basin",442957,763934,24-May-16,20
4621,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,2,"W. end, deep basin",442957,763934,13-Jun-16,19.1
4622,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,2,"W. end, deep basin",442957,763934,08-May-17,22.7
4623,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,2,"W. end, deep basin",442957,763934,18-Jul-17,20.9
4624,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,2,"W. end, deep basin",442957,763934,03-Jul-18,19.5
4625,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,2,"W. end, deep basin",442957,763934,02-Jun-19,20.5
4626,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,2,"W. end, deep basin",442957,763934,02-Jul-20,23
4627,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,2,"W. end, deep basin",442957,763934,25-Aug-22,21
4628,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,3,Central basin-deepsp,443020,763758,23-May-09,20.1
4629,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,3,Central basin-deepsp,443020,763758,24-May-11,18
4630,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,3,Central basin-deepsp,443020,763758,19-Jun-11,16.9
4631,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,3,Central basin-deepsp,443020,763758,10-Jul-11,16.9
4632,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,3,Central basin-deepsp,443020,763758,01-Aug-11,19.4
4633,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,3,Central basin-deepsp,443020,763758,19-Sep-11,18.1
4634,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,3,Central basin-deepsp,443020,763758,08-Oct-11,18.3
4635,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,3,Central basin-deepsp,443020,763758,26-May-12,19.3
4636,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,3,Central basin-deepsp,443020,763758,03-Jul-12,18.6
4637,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,3,Central basin-deepsp,443020,763758,29-Jul-12,18.5
4638,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,3,Central basin-deepsp,443020,763758,14-Aug-12,18.6
4639,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,3,Central basin-deepsp,443020,763758,25-Jun-13,19.1
4640,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,3,Central basin-deepsp,443020,763758,21-Jun-14,20.7
4641,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,3,Central basin-deepsp,443020,763758,27-Jul-14,29.3
4642,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,3,Central basin-deepsp,443020,763758,24-May-16,18
4643,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,3,Central basin-deepsp,443020,763758,13-Jun-16,19.3
4644,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,3,Central basin-deepsp,443020,763758,08-May-17,22.6
4645,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,3,Central basin-deepsp,443020,763758,19-Jun-18,20.9
4646,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,3,Central basin-deepsp,443020,763758,02-Jun-19,20.5
4647,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,3,Central basin-deepsp,443020,763758,02-Jul-20,23.1
4648,FOURTEEN ISLAND LAKE,"LOUGHBOROUGH, PORTLAND",1547,3,Central basin-deepsp,443020,763758,25-Aug-22,20.9
4649,FOX LAKE,STISTED,1550,1,"Mid Lake, deep spot",452200,792100,06-May-08,1.8
4650,FOX LAKE,STISTED,1550,1,"Mid Lake, deep spot",452200,792100,10-May-10,1.6
4651,FOX LAKE,STISTED,1550,1,"Mid Lake, deep spot",452200,792100,08-May-11,1.4
4652,FOX LAKE,STISTED,1550,1,"Mid Lake, deep spot",452200,792100,06-May-12,1.7
4653,FOX LAKE,STISTED,1550,1,"Mid Lake, deep spot",452200,792100,18-May-13,1.4
4654,FOX LAKE,STISTED,1550,1,"Mid Lake, deep spot",452200,792100,18-May-14,1.6
4655,FOX LAKE,STISTED,1550,1,"Mid Lake, deep spot",452200,792100,17-May-15,1.2
4656,FOX LAKE,STISTED,1550,1,"Mid Lake, deep spot",452200,792100,11-May-16,1.6
4657,FOX LAKE,STISTED,1550,1,"Mid Lake, deep spot",452200,792100,11-May-17,1.6
4658,FOX LAKE,STISTED,1550,1,"Mid Lake, deep spot",452200,792100,21-May-18,1.6
4659,FOX LAKE,STISTED,1550,1,"Mid Lake, deep spot",452200,792100,18-May-19,1.4
4660,FOX LAKE,STISTED,1550,1,"Mid Lake, deep spot",452200,792100,05-May-20,1.5
4661,FOX LAKE,STISTED,1550,1,"Mid Lake, deep spot",452200,792100,14-May-21,1.7
4662,FOX LAKE,STISTED,1550,1,"Mid Lake, deep spot",452200,792100,11-May-22,1.6
4663,FRANCIS LAKE,GEORGIAN BLUFF,7679,1,mid lake,444018,810130,22-Jul-19,24
4664,FRANKS LAKE,MADAWASKA VALLEY,7521,1,"Mid lake, deep spot",452550,773522,05-Jun-11,8.2
4665,FRENCH RIVER,BLAIR,7262,1,W of Oulette rapids,460585,803152,25-May-08,5.8
4666,FRENCH RIVER,BLAIR,7262,1,W of Oulette rapids,460585,803152,18-Sep-08,6.2
4667,FRENCH RIVER,BLAIR,7262,1,W of Oulette rapids,460585,803152,11-May-09,5.1
4668,FRENCH RIVER,BLAIR,7262,1,W of Oulette rapids,460585,803152,15-Jun-16,5
4669,FRENCH RIVER,BLAIR,7262,1,W of Oulette rapids,460585,803152,14-Jul-16,5.5
4670,FRENCH RIVER,BLAIR,7262,1,W of Oulette rapids,460585,803152,23-May-17,5.5
4671,FRENCH RIVER,BLAIR,7262,1,W of Oulette rapids,460585,803152,24-Jun-17,5.6
4672,FRENCH RIVER,BLAIR,7262,1,W of Oulette rapids,460585,803152,25-Jul-17,5.8
4673,FRENCH RIVER,BLAIR,7262,1,W of Oulette rapids,460585,803152,28-May-18,6.1
4674,FRENCH RIVER,BLAIR,7262,1,W of Oulette rapids,460585,803152,18-Jun-18,6
4675,FRENCH RIVER,BLAIR,7262,1,W of Oulette rapids,460585,803152,06-Jul-18,5.7
4676,FRENCH RIVER,BLAIR,7262,1,W of Oulette rapids,460585,803152,29-May-19,4.8
4677,FRENCH RIVER,BLAIR,7262,1,W of Oulette rapids,460585,803152,18-Jun-19,5.3
4678,FRENCH RIVER,BLAIR,7262,1,W of Oulette rapids,460585,803152,25-May-22,5.9
4679,FRENCH RIVER,BLAIR,7262,1,W of Oulette rapids,460585,803152,24-Jun-22,5.7
4680,FRENCH RIVER,BLAIR,7262,1,W of Oulette rapids,460585,803152,22-Jul-22,5.7
4681,FRENCH RIVER,BLAIR,7262,1,W of Oulette rapids,460585,803152,24-Aug-22,6
4682,FRENCH RIVER,BLAIR,7262,1,W of Oulette rapids,460585,803152,19-Sep-22,5.7
4683,FRENCH RIVER,BLAIR,7262,1,W of Oulette rapids,460585,803152,21-Oct-22,6.1
4684,FRENCH RIVER,BLAIR,7262,2,French River Main Chan,460116,803369,19-Apr-08,6.3
4685,FRENCH RIVER,BLAIR,7262,2,French River Main Chan,460116,803369,28-May-09,5.4
4686,FRENCH RIVER,BLAIR,7262,2,French River Main Chan,460116,803369,30-May-10,5.6
4687,FRENCH RIVER,BLAIR,7262,2,French River Main Chan,460116,803369,15-Jul-16,5.6
4688,FRENCH RIVER,BLAIR,7262,2,French River Main Chan,460116,803369,21-Jun-17,5.5
4689,FRENCH RIVER,BLAIR,7262,2,French River Main Chan,460116,803369,24-Jul-17,4.8
4690,FRENCH RIVER,BLAIR,7262,2,French River Main Chan,460116,803369,02-Jun-18,6.1
4691,FRENCH RIVER,BLAIR,7262,2,French River Main Chan,460116,803369,27-Jun-18,5.8
4692,FRENCH RIVER,BLAIR,7262,2,French River Main Chan,460116,803369,31-May-19,4.8
4693,FRENCH RIVER,BLAIR,7262,2,French River Main Chan,460116,803369,26-Jun-19,5.2
4694,FRENCH RIVER,BLAIR,7262,2,French River Main Chan,460116,803369,19-May-21,5.4
4695,FRENCH RIVER,BLAIR,7262,2,French River Main Chan,460116,803369,29-Jun-21,5.3
4696,FRENCH RIVER,BLAIR,7262,2,French River Main Chan,460116,803369,12-May-22,5.9
4697,FRENCH RIVER,BLAIR,7262,2,French River Main Chan,460116,803369,15-Jun-22,5.6
4698,FRENCH RIVER,BLAIR,7262,2,French River Main Chan,460116,803369,29-Jul-22,5.8
4699,FRENCH RIVER,BLAIR,7262,2,French River Main Chan,460116,803369,30-Aug-22,5.6
4700,FRENCH RIVER,BLAIR,7262,2,French River Main Chan,460116,803369,18-Sep-22,5.8
4701,FRENCH RIVER,BLAIR,7262,3,Wolseley R outflow,460613,801529,19-Apr-08,4.7
4702,FRENCH RIVER,BLAIR,7262,3,Wolseley R outflow,460613,801529,28-May-09,5.2
4703,FRENCH RIVER,BLAIR,7262,3,Wolseley R outflow,460613,801529,30-May-10,6.1
4704,FRENCH RIVER,BLAIR,7262,3,Wolseley R outflow,460613,801529,20-May-19,4.7
4705,FRENCH RIVER,BLAIR,7262,3,Wolseley R outflow,460613,801529,17-Jun-19,5.1
4706,FRENCH RIVER,BLAIR,7262,3,Wolseley R outflow,460613,801529,17-Jul-19,5.7
4707,FRENCH RIVER,BLAIR,7262,3,Wolseley R outflow,460613,801529,20-May-20,5.6
4708,FRENCH RIVER,BLAIR,7262,3,Wolseley R outflow,460613,801529,23-May-20,5.1
4709,FRENCH RIVER,BLAIR,7262,3,Wolseley R outflow,460613,801529,19-Jul-20,5.5
4710,FRENCH RIVER,BLAIR,7262,3,Wolseley R outflow,460613,801529,15-Aug-20,5.3
4711,FRENCH RIVER,BLAIR,7262,3,Wolseley R outflow,460613,801529,14-Sep-20,7.6
4712,FRENCH RIVER,BLAIR,7262,3,Wolseley R outflow,460613,801529,23-May-21,14.9
4713,FRENCH RIVER,BLAIR,7262,3,Wolseley R outflow,460613,801529,27-Jun-21,5.8
4714,FRENCH RIVER,BLAIR,7262,3,Wolseley R outflow,460613,801529,21-Jul-21,6.7
4715,FRENCH RIVER,BLAIR,7262,3,Wolseley R outflow,460613,801529,22-May-22,5.5
4716,FRENCH RIVER,BLAIR,7262,3,Wolseley R outflow,460613,801529,30-Jun-22,5.7
4717,FRENCH RIVER,BLAIR,7262,3,Wolseley R outflow,460613,801529,28-Jul-22,5.6
4718,FRENCH RIVER,BLAIR,7262,3,Wolseley R outflow,460613,801529,25-Aug-22,6.1
4719,FRENCH RIVER,BLAIR,7262,4,Sturgeon Bay,460606,801322,19-Apr-08,5.2
4720,FRENCH RIVER,BLAIR,7262,4,Sturgeon Bay,460606,801322,28-May-09,5
4721,FRENCH RIVER,BLAIR,7262,4,Sturgeon Bay,460606,801322,30-May-10,5.9
4722,FRENCH RIVER,BLAIR,7262,4,Sturgeon Bay,460606,801322,20-May-19,4.5
4723,FRENCH RIVER,BLAIR,7262,4,Sturgeon Bay,460606,801322,17-Jun-19,4.8
4724,FRENCH RIVER,BLAIR,7262,4,Sturgeon Bay,460606,801322,17-Jul-19,5.5
4725,FRENCH RIVER,BLAIR,7262,4,Sturgeon Bay,460606,801322,20-May-20,5.5
4726,FRENCH RIVER,BLAIR,7262,4,Sturgeon Bay,460606,801322,23-May-20,4.8
4727,FRENCH RIVER,BLAIR,7262,4,Sturgeon Bay,460606,801322,19-Jul-20,5.7
