_id,Lake Name,Township,STN,Site ID,Site Description,Latitude (DMS),Longitude (DMS),Date (dd/mm/yyyy),Chloride (mg/L)
249,BIG GULL LAKE,"BARRIE, CLARENDON & MILLER",373,1,E Long Is-NofNarrows,445120,765250,20/05/2018,2.7
250,BIG GULL LAKE,"BARRIE, CLARENDON & MILLER",373,1,E Long Is-NofNarrows,445120,765250,04/06/2016,2.4
251,BIG GULL LAKE,"BARRIE, CLARENDON & MILLER",373,3,Pinnacle Point,444855,765900,23/05/2017,2.6
252,BIG GULL LAKE,"BARRIE, CLARENDON & MILLER",373,3,Pinnacle Point,444855,765900,07/06/2021,2.9
253,BIG GULL LAKE,"BARRIE, CLARENDON & MILLER",373,3,Pinnacle Point,444855,765900,11/05/2016,2.5
254,BIG GULL LAKE,"BARRIE, CLARENDON & MILLER",373,3,Pinnacle Point,444855,765900,07/06/2020,2.8
255,BIG GULL LAKE,"BARRIE, CLARENDON & MILLER",373,3,Pinnacle Point,444855,765900,02/07/2022,2.8
256,BIG GULL LAKE,"BARRIE, CLARENDON & MILLER",373,3,Pinnacle Point,444855,765900,01/06/2019,2.8
257,BIG GULL LAKE,"BARRIE, CLARENDON & MILLER",373,3,Pinnacle Point,444855,765900,24/05/2015,2.3
258,BIG GULL LAKE,"BARRIE, CLARENDON & MILLER",373,3,Pinnacle Point,444855,765900,16/06/2018,2.6
259,BIG GULL LAKE,"BARRIE, CLARENDON & MILLER",373,4,Tan Bark Bay,445000,765800,08/06/2020,2.7
260,BIG GULL LAKE,"BARRIE, CLARENDON & MILLER",373,4,Tan Bark Bay,445000,765800,22/06/2015,2.1
261,BIG GULL LAKE,"BARRIE, CLARENDON & MILLER",373,4,Tan Bark Bay,445000,765800,03/06/2017,2.6
262,BIG GULL LAKE,"BARRIE, CLARENDON & MILLER",373,4,Tan Bark Bay,445000,765800,17/05/2021,3.1
263,BIG GULL LAKE,"BARRIE, CLARENDON & MILLER",373,4,Tan Bark Bay,445000,765800,31/05/2022,2.7
264,BIG GULL LAKE,"BARRIE, CLARENDON & MILLER",373,4,Tan Bark Bay,445000,765800,11/06/2018,2.6
265,BIG GULL LAKE,"BARRIE, CLARENDON & MILLER",373,4,Tan Bark Bay,445000,765800,17/05/2016,2.4
266,BIG GULL LAKE,"BARRIE, CLARENDON & MILLER",373,5,"W Bay, deep spot",444903,770231,26/05/2017,1.4
267,BIG GULL LAKE,"BARRIE, CLARENDON & MILLER",373,5,"W Bay, deep spot",444903,770231,16/05/2015,1.3
268,BIG GULL LAKE,"BARRIE, CLARENDON & MILLER",373,5,"W Bay, deep spot",444903,770231,27/05/2018,1.5
269,BIG GULL LAKE,"BARRIE, CLARENDON & MILLER",373,5,"W Bay, deep spot",444903,770231,24/05/2021,2
270,BIG GULL LAKE,"BARRIE, CLARENDON & MILLER",373,5,"W Bay, deep spot",444903,770231,19/05/2019,1.4
271,BIG GULL LAKE,"BARRIE, CLARENDON & MILLER",373,5,"W Bay, deep spot",444903,770231,24/05/2016,1.5
272,BIG GULL LAKE,"BARRIE, CLARENDON & MILLER",373,5,"W Bay, deep spot",444903,770231,30/05/2020,1.6
273,BIG GULL LAKE,"BARRIE, CLARENDON & MILLER",373,5,"W Bay, deep spot",444903,770231,22/06/2022,2.1
274,BIG HAWK LAKE,STANHOPE,375,3,"Mid Lake, deep spot",450945,784359,21/05/2018,0.7
275,BIG HAWK LAKE,STANHOPE,375,3,"Mid Lake, deep spot",450945,784359,14/06/2015,0.7
276,BIG HAWK LAKE,STANHOPE,375,3,"Mid Lake, deep spot",450945,784359,30/05/2019,0.6
277,BIG HAWK LAKE,STANHOPE,375,3,"Mid Lake, deep spot",450945,784359,20/06/2022,0.7
278,BIG HAWK LAKE,STANHOPE,375,3,"Mid Lake, deep spot",450945,784359,23/05/2016,0.6
279,BIG HAWK LAKE,STANHOPE,375,3,"Mid Lake, deep spot",450945,784359,24/05/2021,0.8
280,BIG HAWK LAKE,STANHOPE,375,3,"Mid Lake, deep spot",450945,784359,22/05/2017,0.5
281,BIG MINK LAKE,MCCLURE,385,5,S of Crooked Narrows,451440,780512,05/06/2022,0.9
282,BIG MINK LAKE,MCCLURE,385,5,S of Crooked Narrows,451440,780512,17/05/2021,1
283,BIGWATER LAKE,MURPHY (CITY OF TIMMINS),412,3,mid lake,483643,811708,28/05/2018,12.5
284,BIGWIND LAKE,OAKLEY,413,1,S/W of Burnt Is.,450320,790312,20/05/2017,0.6
285,BIGWIND LAKE,OAKLEY,413,1,S/W of Burnt Is.,450320,790312,05/05/2022,0.6
286,BIGWIND LAKE,OAKLEY,413,1,S/W of Burnt Is.,450320,790312,17/05/2015,0.5
287,BIGWIND LAKE,OAKLEY,413,1,S/W of Burnt Is.,450320,790312,17/06/2016,0.5
288,BIGWIND LAKE,OAKLEY,413,1,S/W of Burnt Is.,450320,790312,28/05/2018,0.5
289,BIGWIND LAKE,OAKLEY,413,1,S/W of Burnt Is.,450320,790312,03/08/2020,0.5
290,BIGWIND LAKE,OAKLEY,413,1,S/W of Burnt Is.,450320,790312,17/06/2016,0.5
291,BIGWIND LAKE,OAKLEY,413,1,S/W of Burnt Is.,450320,790312,19/05/2019,0.5
292,BIGWIND LAKE,OAKLEY,413,1,S/W of Burnt Is.,450320,790312,07/07/2021,0.7
293,BITTER LAKE,GUILFORD,433,1,"Mid Lake, deep spot",451020,783440,21/05/2015,1
294,BITTER LAKE,GUILFORD,433,1,"Mid Lake, deep spot",451020,783440,16/05/2020,3.1
295,BITTER LAKE,GUILFORD,433,1,"Mid Lake, deep spot",451020,783440,13/05/2022,4.2
296,BITTER LAKE,GUILFORD,433,1,"Mid Lake, deep spot",451020,783440,22/05/2019,2.3
297,BITTER LAKE,GUILFORD,433,1,"Mid Lake, deep spot",451020,783440,20/05/2018,1.8
298,BITTER LAKE,GUILFORD,433,1,"Mid Lake, deep spot",451020,783440,09/06/2017,1.5
299,BITTER LAKE,GUILFORD,433,1,"Mid Lake, deep spot",451020,783440,02/05/2016,1.3
300,BITTER LAKE,GUILFORD,433,1,"Mid Lake, deep spot",451020,783440,24/05/2021,3.4
301,BITTER LAKE,GUILFORD,433,2,Deep Spot,451026,783425,23/05/2016,1.2
302,BITTER LAKE,GUILFORD,433,2,Deep Spot,451026,783425,23/05/2017,1.4
303,BITTER LAKE,GUILFORD,433,2,Deep Spot,451026,783425,17/05/2018,1.9
304,BITTER LAKE,GUILFORD,433,2,Deep Spot,451026,783425,09/07/2019,2.3
305,BITTER LAKE,GUILFORD,433,2,Deep Spot,451026,783425,13/05/2015,1.1
306,BITTER LAKE,GUILFORD,433,2,Deep Spot,451026,783425,23/05/2022,3.9
307,BLACK LAKE,LUTTERWORTH,440,1,"Main basin, deep spot",444897,784940,14/07/2021,0.8
308,BLACK LAKE,LUTTERWORTH,440,1,"Main basin, deep spot",444897,784940,25/05/2018,0.9
309,BLACK LAKE,LUTTERWORTH,440,1,"Main basin, deep spot",444897,784940,14/05/2022,0.6
310,BLACK LAKE,LUTTERWORTH,440,1,"Main basin, deep spot",444897,784940,19/05/2019,0.7
311,BLACK LAKE,LUTTERWORTH,440,1,"Main basin, deep spot",444897,784940,26/05/2016,0.6
312,BLACK LAKE,LUTTERWORTH,440,1,"Main basin, deep spot",444897,784940,03/05/2015,0.5
313,BLACK LAKE,LUTTERWORTH,440,1,"Main basin, deep spot",444897,784940,19/05/2017,0.6
314,BLACK STURGEON LAKES,MELICK,450,6,UpperLk-EagleViewBay,495042,941610,30/05/2022,3.3
315,BLACK STURGEON LAKES,MELICK,450,6,UpperLk-EagleViewBay,495042,941610,21/05/2018,3.8
316,BLACK STURGEON LAKES,MELICK,450,6,UpperLk-EagleViewBay,495042,941610,16/05/2017,3.6
317,BLACK STURGEON LAKES,MELICK,450,6,UpperLk-EagleViewBay,495042,941610,17/05/2020,3.5
318,BLACK STURGEON LAKES,MELICK,450,6,UpperLk-EagleViewBay,495042,941610,11/05/2021,4.1
319,BLACK STURGEON LAKES,MELICK,450,6,UpperLk-EagleViewBay,495042,941610,21/05/2019,3.8
320,BLACK STURGEON LAKES,MELICK,450,6,UpperLk-EagleViewBay,495042,941610,06/05/2015,3.3
321,BLACK STURGEON LAKES,MELICK,450,6,UpperLk-EagleViewBay,495042,941610,01/05/2016,3.8
322,BLACK STURGEON LAKES,MELICK,450,12,Lower Lake NW bay-deep spot,495279,942686,16/05/2015,3.4
323,BLACK STURGEON LAKES,MELICK,450,12,Lower Lake NW bay-deep spot,495279,942686,18/05/2020,4.2
324,BLACK STURGEON LAKES,MELICK,450,12,Lower Lake NW bay-deep spot,495279,942686,23/05/2016,4.1
325,BLACK STURGEON LAKES,MELICK,450,12,Lower Lake NW bay-deep spot,495279,942686,12/05/2019,3.9
326,BLACK STURGEON LAKES,MELICK,450,13,Lower Lake S Basin deep spot,494928,942572,27/05/2019,4.2
327,BLACK STURGEON LAKES,MELICK,450,13,Lower Lake S Basin deep spot,494928,942572,01/07/2021,4.4
328,BLACK STURGEON LAKES,MELICK,450,13,Lower Lake S Basin deep spot,494928,942572,28/04/2015,3.8
329,BLACK STURGEON LAKES,MELICK,450,13,Lower Lake S Basin deep spot,494928,942572,06/06/2018,4.3
330,BLACK STURGEON LAKES,MELICK,450,13,Lower Lake S Basin deep spot,494928,942572,09/07/2017,3.9
331,BLACK STURGEON LAKES,MELICK,450,13,Lower Lake S Basin deep spot,494928,942572,30/05/2020,4.1
332,BLACK STURGEON LAKES,MELICK,450,13,Lower Lake S Basin deep spot,494928,942572,09/05/2016,4.3
333,BLACK STURGEON LAKES,MELICK,450,14,"Lower Lake, Mid Lake Deep spot",494935,942502,02/06/2015,3.7
334,BLACK STURGEON LAKES,MELICK,450,15,"Upper Lk, Deep Spot",494938,941851,17/05/2019,3.9
335,BLACK STURGEON LAKES,MELICK,450,15,"Upper Lk, Deep Spot",494938,941851,04/05/2021,0
336,BLACK STURGEON LAKES,MELICK,450,15,"Upper Lk, Deep Spot",494938,941851,23/05/2022,4
337,BLACK STURGEON LAKES,MELICK,450,15,"Upper Lk, Deep Spot",494938,941851,08/05/2016,3.9
338,BLACK STURGEON LAKES,MELICK,450,15,"Upper Lk, Deep Spot",494938,941851,21/05/2018,3.8
339,BLACK STURGEON LAKES,MELICK,450,15,"Upper Lk, Deep Spot",494938,941851,07/05/2017,3.5
340,BLACK STURGEON LAKES,MELICK,450,15,"Upper Lk, Deep Spot",494938,941851,19/05/2020,3.5
341,BLACK STURGEON LAKES,MELICK,450,16,"Lower Lk, Deep Spot",495204,942621,08/05/2016,4.3
342,BLACK STURGEON LAKES,MELICK,450,16,"Lower Lk, Deep Spot",495204,942621,04/05/2021,0
343,BLACK STURGEON LAKES,MELICK,450,16,"Lower Lk, Deep Spot",495204,942621,21/05/2018,3.8
344,BLACK STURGEON LAKES,MELICK,450,16,"Lower Lk, Deep Spot",495204,942621,07/05/2017,3.8
345,BLACK STURGEON LAKES,MELICK,450,16,"Lower Lk, Deep Spot",495204,942621,23/05/2022,4
346,BLACK STURGEON LAKES,MELICK,450,16,"Lower Lk, Deep Spot",495204,942621,19/05/2020,3.9
347,BLACK STURGEON LAKES,MELICK,450,16,"Lower Lk, Deep Spot",495204,942621,17/05/2019,4.1
348,BLACKSTONE LAKE,ARCHIPELAGO,461,1,"Mid Lake, deep spot",451400,795300,14/06/2022,23.9
349,BLACKSTONE LAKE,ARCHIPELAGO,461,1,"Mid Lake, deep spot",451400,795300,20/05/2018,20.2
350,BLACKSTONE LAKE,ARCHIPELAGO,461,1,"Mid Lake, deep spot",451400,795300,23/06/2016,19.2
351,BLACKSTONE LAKE,ARCHIPELAGO,461,1,"Mid Lake, deep spot",451400,795300,23/06/2016,19.2
352,BLACKSTONE LAKE,ARCHIPELAGO,461,1,"Mid Lake, deep spot",451400,795300,16/05/2021,25.4
353,BLACKSTONE LAKE,ARCHIPELAGO,461,1,"Mid Lake, deep spot",451400,795300,24/06/2017,21.3
354,BLACKSTONE LAKE,ARCHIPELAGO,461,1,"Mid Lake, deep spot",451400,795300,02/06/2015,18.6
355,BLACKWATER LAKE,SEGUIN,462,2,"Mid lake, deep spot",452537,794905,24/08/2017,0.7
356,BLACKWATER LAKE,SEGUIN,462,2,"Mid lake, deep spot",452537,794905,25/05/2022,0.9
357,BLACKWATER LAKE,SEGUIN,462,2,"Mid lake, deep spot",452537,794905,18/06/2019,0.8
358,BLINDFOLD LAKE,KIRKUP,468,1,"Mid Lake, deep spot",494029,941553,29/05/2020,4.9
359,BLINDFOLD LAKE,KIRKUP,468,1,"Mid Lake, deep spot",494029,941553,31/05/2021,6
360,BLINDFOLD LAKE,KIRKUP,468,1,"Mid Lake, deep spot",494029,941553,21/05/2016,5
361,BLINDFOLD LAKE,KIRKUP,468,1,"Mid Lake, deep spot",494029,941553,21/05/2018,5.9
362,BLINDFOLD LAKE,KIRKUP,468,1,"Mid Lake, deep spot",494029,941553,24/05/2015,5.7
363,BLINDFOLD LAKE,KIRKUP,468,1,"Mid Lake, deep spot",494029,941553,24/06/2019,5.5
364,BLINDFOLD LAKE,KIRKUP,468,1,"Mid Lake, deep spot",494029,941553,24/05/2017,5.3
365,BLINDFOLD LAKE,KIRKUP,468,1,"Mid Lake, deep spot",494029,941553,25/05/2022,4.2
366,BLUE LAKE,SEGUIN,477,2,"Mid lake, deep spot",451642,795947,04/06/2018,0.3
367,BOB LAKE (BIG),ANSON,505,2,"South end, deep spot",445432,784634,18/06/2019,0.6
368,BOB LAKE (BIG),ANSON,505,4,"N end, deep spot",445513,784726,28/05/2018,0.5
369,BOB LAKE (BIG),ANSON,505,4,"N end, deep spot",445513,784726,27/05/2017,0.5
370,BOB LAKE (BIG),ANSON,505,4,"N end, deep spot",445513,784726,16/06/2022,0.6
371,BOB LAKE (BIG),ANSON,505,4,"N end, deep spot",445513,784726,29/05/2015,0.7
372,BOBS LAKE,BEDFORD,510,3,"E Basin, deep spot",444208,763349,29/05/2019,5.1
373,BOBS LAKE,BEDFORD,510,3,"E Basin, deep spot",444208,763349,03/06/2015,4.6
374,BOBS LAKE,BEDFORD,510,3,"E Basin, deep spot",444208,763349,01/06/2016,4.5
375,BOBS LAKE,BEDFORD,510,3,"E Basin, deep spot",444208,763349,31/05/2021,5
376,BOBS LAKE,BEDFORD,510,3,"E Basin, deep spot",444208,763349,28/05/2018,5.5
377,BOBS LAKE,BEDFORD,510,3,"E Basin, deep spot",444208,763349,25/06/2022,4.8
378,BOBS LAKE,BEDFORD,510,4,Crow Bay,444035,763641,01/06/2021,5.4
379,BOBS LAKE,BEDFORD,510,4,Crow Bay,444035,763641,15/05/2022,5
380,BOBS LAKE,BEDFORD,510,5,Central Narrows,444049,763548,29/07/2020,5.1
381,BOBS LAKE,BEDFORD,510,5,Central Narrows,444049,763548,15/05/2021,5.4
382,BOBS LAKE,BEDFORD,510,5,Central Narrows,444049,763548,28/05/2019,5.3
383,BOBS LAKE,BEDFORD,510,5,Central Narrows,444049,763548,31/05/2016,5
384,BOBS LAKE,BEDFORD,510,5,Central Narrows,444049,763548,14/05/2022,5.1
385,BOBS LAKE,BEDFORD,510,6,"Green Bay,mid-bay",443847,763539,29/05/2019,3.9
386,BOBS LAKE,BEDFORD,510,6,"Green Bay,mid-bay",443847,763539,12/05/2016,3.7
387,BOBS LAKE,BEDFORD,510,6,"Green Bay,mid-bay",443847,763539,08/06/2017,4.1
388,BOBS LAKE,BEDFORD,510,6,"Green Bay,mid-bay",443847,763539,14/10/2020,3.8
389,BOBS LAKE,BEDFORD,510,6,"Green Bay,mid-bay",443847,763539,12/05/2018,4.1
390,BOBS LAKE,BEDFORD,510,6,"Green Bay,mid-bay",443847,763539,08/05/2015,3.7
391,BOBS LAKE,BEDFORD,510,7,Long Bay,444304,763206,18/05/2015,4.3
392,BOBS LAKE,BEDFORD,510,7,Long Bay,444304,763206,27/05/2018,5
393,BOBS LAKE,BEDFORD,510,7,Long Bay,444304,763206,17/05/2021,4.9
394,BOBS LAKE,BEDFORD,510,7,Long Bay,444304,763206,24/05/2016,4.9
395,BOBS LAKE,BEDFORD,510,7,Long Bay,444304,763206,01/06/2019,5
396,BOBS LAKE,BEDFORD,510,7,Long Bay,444304,763206,28/05/2017,4.9
397,BOBS LAKE,BEDFORD,510,7,Long Bay,444304,763206,15/05/2022,4.7
398,BOBS LAKE,BEDFORD,510,8,Mill Bay,444332,763353,01/06/2017,4.9
399,BOBS LAKE,BEDFORD,510,8,Mill Bay,444332,763353,04/07/2022,4.4
400,BOBS LAKE,BEDFORD,510,8,Mill Bay,444332,763353,14/05/2015,4.2
401,BOBS LAKE,BEDFORD,510,8,Mill Bay,444332,763353,16/05/2019,4.8
402,BOBS LAKE,BEDFORD,510,8,Mill Bay,444332,763353,10/05/2016,4.5
403,BOBS LAKE,BEDFORD,510,9,Mud Bay,444249,763459,19/05/2021,5.4
404,BOBS LAKE,BEDFORD,510,9,Mud Bay,444249,763459,22/05/2016,4.9
405,BOBS LAKE,BEDFORD,510,9,Mud Bay,444249,763459,21/05/2022,5
406,BOBS LAKE,BEDFORD,510,9,Mud Bay,444249,763459,10/05/2015,4.8
407,BOBS LAKE,BEDFORD,510,9,Mud Bay,444249,763459,26/05/2019,5.4
408,BOBS LAKE,BEDFORD,510,9,Mud Bay,444249,763459,11/05/2018,5.3
409,BOBS LAKE,BEDFORD,510,9,Mud Bay,444249,763459,20/05/2017,5.2
410,BOBS LAKE,BEDFORD,510,10,Norris Bay,444430,763204,30/05/2021,4.8
411,BOBS LAKE,BEDFORD,510,10,Norris Bay,444430,763204,22/05/2018,4.5
412,BOBS LAKE,BEDFORD,510,10,Norris Bay,444430,763204,31/05/2017,4.9
413,BOBS LAKE,BEDFORD,510,10,Norris Bay,444430,763204,25/05/2015,4.3
414,BOBS LAKE,BEDFORD,510,10,Norris Bay,444430,763204,01/06/2019,5
415,BOBS LAKE,BEDFORD,510,10,Norris Bay,444430,763204,23/05/2016,4.5
416,BOBS LAKE,BEDFORD,510,10,Norris Bay,444430,763204,06/11/2020,4.9
417,BOBS LAKE,BEDFORD,510,10,Norris Bay,444430,763204,25/05/2022,4.6
418,BOBS LAKE,BEDFORD,510,11,"W Basin, deep spot",443936,763836,14/05/2017,5.5
419,BOBS LAKE,BEDFORD,510,11,"W Basin, deep spot",443936,763836,13/05/2022,5.8
420,BOBS LAKE,BEDFORD,510,11,"W Basin, deep spot",443936,763836,15/05/2021,5.6
421,BOBS LAKE,BEDFORD,510,11,"W Basin, deep spot",443936,763836,11/05/2019,5.5
422,BOBS LAKE,BEDFORD,510,11,"W Basin, deep spot",443936,763836,09/05/2015,5
423,BOBS LAKE,BEDFORD,510,11,"W Basin, deep spot",443936,763836,14/05/2016,4.9
424,BOBS LAKE,BEDFORD,510,11,"W Basin, deep spot",443936,763836,20/05/2018,5.4
425,BOLGER LAKE,MUNICIPALITY OF WHITESTONE,521,1,"Mid Lake, deep spot",454007,800956,25/06/2015,0.2
426,BOSHKUNG LAKE,STANHOPE,539,2,"mid lake, deep spot",450348,784341,20/06/2022,4.2
427,BOTTLE LAKE,GALWAY-CAVENDISH,541,1,"Mid lake, deep spot",444600,781700,21/05/2016,0.4
428,BOTTLE LAKE,GALWAY-CAVENDISH,541,1,"Mid lake, deep spot",444600,781700,30/05/2019,0.3
429,BOTTLE LAKE,GALWAY-CAVENDISH,541,1,"Mid lake, deep spot",444600,781700,28/05/2017,0.2
430,BOTTLE LAKE,GALWAY-CAVENDISH,541,1,"Mid lake, deep spot",444600,781700,07/06/2015,0.4
431,BOULTER LAKE,MCCLURE,545,1,"Mid Lake, deep spot",451825,780300,19/05/2022,1.4
432,BOULTER LAKE,MCCLURE,545,1,"Mid Lake, deep spot",451825,780300,01/06/2021,1.8
433,BOW LAKE,SNOWDON,551,1,"N end, Mid-lake",445100,783350,23/05/2016,0.5
434,BOW LAKE,SNOWDON,551,1,"N end, Mid-lake",445100,783350,07/06/2020,0.5
435,BOW LAKE,SNOWDON,551,1,"N end, Mid-lake",445100,783350,10/07/2015,0.5
436,BOW LAKE,SNOWDON,551,1,"N end, Mid-lake",445100,783350,27/05/2018,0.5
437,BOW LAKE,SNOWDON,551,1,"N end, Mid-lake",445100,783350,24/05/2021,0.5
438,BOW LAKE,SNOWDON,551,1,"N end, Mid-lake",445100,783350,11/07/2022,0.5
439,BRADY LAKE,HINDON,560,1,Inlet,450300,785000,18/06/2016,3.1
440,BRADY LAKE,HINDON,560,1,Inlet,450300,785000,05/07/2015,3.4
441,BRADY LAKE,HINDON,560,1,Inlet,450300,785000,18/06/2016,3.1
442,BRADY LAKE,HINDON,560,1,Inlet,450300,785000,25/07/2017,3.4
443,BRANDY LAKE,WATT,562,1,Deep spot,450629,793132,30/06/2021,5.9
444,BRANDY LAKE,WATT,562,1,Deep spot,450629,793132,23/05/2017,5.6
445,BRANDY LAKE,WATT,562,1,Deep spot,450629,793132,06/06/2019,5.6
446,BRANDY LAKE,WATT,562,1,Deep spot,450629,793132,26/08/2020,6
447,BRANDY LAKE,WATT,562,1,Deep spot,450629,793132,23/09/2020,6.1
448,BRANDY LAKE,WATT,562,1,Deep spot,450629,793132,17/05/2015,5.3
449,BRANDY LAKE,WATT,562,1,Deep spot,450629,793132,21/05/2018,6.7
450,BRANDY LAKE,WATT,562,1,Deep spot,450629,793132,29/06/2015,5.4
451,BRANDY LAKE,WATT,562,1,Deep spot,450629,793132,30/07/2017,4.3
452,BRANDY LAKE,WATT,562,1,Deep spot,450629,793132,24/10/2022,6.8
453,BRANDY LAKE,WATT,562,1,Deep spot,450629,793132,29/05/2020,5.8
454,BRANDY LAKE,WATT,562,1,Deep spot,450629,793132,28/06/2022,6.3
455,BRANDY LAKE,WATT,562,1,Deep spot,450629,793132,13/05/2022,6.3
456,BRANDY LAKE,WATT,562,1,Deep spot,450629,793132,23/05/2016,5.2
457,BRANDY LAKE,WATT,562,1,Deep spot,450629,793132,22/07/2022,6.4
458,BRANDY LAKE,WATT,562,1,Deep spot,450629,793132,07/09/2022,7
459,BRANDY LAKE,WATT,562,1,Deep spot,450629,793132,31/05/2019,5.9
460,BRANDY LAKE,WATT,562,1,Deep spot,450629,793132,24/06/2018,7.1
461,BRANDY LAKE,WATT,562,2,"West end, deep spot",450620,793222,28/06/2019,0.5
462,BRANDY LAKE,WATT,562,2,"West end, deep spot",450620,793222,13/05/2022,7.1
463,BRANDY LAKE,WATT,562,2,"West end, deep spot",450620,793222,01/10/2020,6
464,BRANDY LAKE,WATT,562,2,"West end, deep spot",450620,793222,23/06/2019,6.5
465,BRANDY LAKE,WATT,562,2,"West end, deep spot",450620,793222,24/10/2022,8
466,BRANDY LAKE,WATT,562,2,"West end, deep spot",450620,793222,10/09/2022,6.8
467,BRANDY LAKE,WATT,562,2,"West end, deep spot",450620,793222,24/05/2021,6.2
468,BRANDY LAKE,WATT,562,2,"West end, deep spot",450620,793222,25/06/2021,6.4
469,BRENNAN LAKE,SEGUIN,571,1,"Mid lake, deep spot",451839,795302,31/05/2019,0.7
470,BRENNAN LAKE,SEGUIN,571,1,"Mid lake, deep spot",451839,795302,17/05/2022,1
471,BRIGHT LAKE,DAY & BRIGHT,578,1,"Mid Lake, deep spot",461516,831647,25/05/2020,5
472,BRIGHT LAKE,DAY & BRIGHT,578,1,"Mid Lake, deep spot",461516,831647,17/06/2018,4.9
473,BRIGHT LAKE,DAY & BRIGHT,578,1,"Mid Lake, deep spot",461516,831647,25/06/2016,5
474,BRIGHT LAKE,DAY & BRIGHT,578,1,"Mid Lake, deep spot",461516,831647,27/05/2017,5.6
475,BRIGHT LAKE,DAY & BRIGHT,578,1,"Mid Lake, deep spot",461516,831647,27/06/2017,5.5
476,BRIGHT LAKE,DAY & BRIGHT,578,1,"Mid Lake, deep spot",461516,831647,01/10/2022,5.6
477,BRIGHT LAKE,DAY & BRIGHT,578,1,"Mid Lake, deep spot",461516,831647,28/06/2019,5.1
478,BRIGHT LAKE,DAY & BRIGHT,578,1,"Mid Lake, deep spot",461516,831647,26/05/2019,5.2
479,BRIGHT LAKE,DAY & BRIGHT,578,1,"Mid Lake, deep spot",461516,831647,22/06/2020,4.9
480,BRIGHT LAKE,DAY & BRIGHT,578,1,"Mid Lake, deep spot",461516,831647,30/05/2021,5.4
481,BRIGHT LAKE,DAY & BRIGHT,578,1,"Mid Lake, deep spot",461516,831647,31/07/2022,5.4
482,BRIGHT LAKE,DAY & BRIGHT,578,1,"Mid Lake, deep spot",461516,831647,03/07/2022,5.4
483,BRIGHT LAKE,DAY & BRIGHT,578,1,"Mid Lake, deep spot",461516,831647,31/08/2022,5.7
484,BRIGHT LAKE,DAY & BRIGHT,578,1,"Mid Lake, deep spot",461516,831647,17/08/2020,5.1
485,BRIGHT LAKE,DAY & BRIGHT,578,1,"Mid Lake, deep spot",461516,831647,30/06/2021,5.4
486,BRIGHT LAKE,DAY & BRIGHT,578,1,"Mid Lake, deep spot",461516,831647,26/07/2021,5.6
487,BRIGHT LAKE,DAY & BRIGHT,578,1,"Mid Lake, deep spot",461516,831647,20/07/2020,4.6
488,BRIGHT LAKE,DAY & BRIGHT,578,1,"Mid Lake, deep spot",461516,831647,21/09/2020,5.4
489,BRUCE LAKE,MEDORA,604,2,Central Near Island,451107,793849,26/06/2022,6.6
490,BRUCE LAKE,MEDORA,604,2,Central Near Island,451107,793849,20/05/2017,4.4
491,BRUCE LAKE,MEDORA,604,2,Central Near Island,451107,793849,25/06/2017,4.3
492,BRUCE LAKE,MEDORA,604,2,Central Near Island,451107,793849,26/06/2016,4
493,BRUCE LAKE,MEDORA,604,2,Central Near Island,451107,793849,30/08/2022,6.9
494,BRUCE LAKE,MEDORA,604,2,Central Near Island,451107,793849,22/05/2018,4.8
495,BRUCE LAKE,MEDORA,604,2,Central Near Island,451107,793849,27/07/2017,4.6
496,BRUCE LAKE,MEDORA,604,2,Central Near Island,451107,793849,13/11/2022,7.1
497,BRUCE LAKE,MEDORA,604,2,Central Near Island,451107,793849,23/07/2016,4.2
498,BRUCE LAKE,MEDORA,604,2,Central Near Island,451107,793849,26/06/2016,4
499,BRUCE LAKE,MEDORA,604,2,Central Near Island,451107,793849,22/05/2016,3.7
500,BRUCE LAKE,MEDORA,604,2,Central Near Island,451107,793849,20/06/2015,3.3
501,BRUCE LAKE,MEDORA,604,2,Central Near Island,451107,793849,04/06/2020,5.8
502,BRUCE LAKE,MEDORA,604,2,Central Near Island,451107,793849,23/06/2018,4.9
503,BRUCE LAKE,MEDORA,604,2,Central Near Island,451107,793849,01/10/2020,5.8
504,BRUCE LAKE,MEDORA,604,2,Central Near Island,451107,793849,30/06/2020,5.6
505,BRUCE LAKE,MEDORA,604,2,Central Near Island,451107,793849,28/05/2022,6.5
506,BRUCE LAKE,MEDORA,604,2,Central Near Island,451107,793849,18/05/2019,5.4
507,BRUCE LAKE,MEDORA,604,2,Central Near Island,451107,793849,18/09/2022,6.7
508,BRUCE LAKE,MEDORA,604,2,Central Near Island,451107,793849,09/06/2021,6
509,BRUCE LAKE,MEDORA,604,2,Central Near Island,451107,793849,21/09/2020,11.1
510,BRUCE LAKE,MEDORA,604,2,Central Near Island,451107,793849,17/05/2015,3.3
511,BRUCE LAKE,MEDORA,604,2,Central Near Island,451107,793849,01/08/2022,6.5
512,BRUCE LAKE,MEDORA,604,2,Central Near Island,451107,793849,23/06/2019,5.9
513,BRUCE LAKE,MEDORA,604,2,Central Near Island,451107,793849,23/08/2020,5.7
514,BRUCE LAKE,MEDORA,604,2,Central Near Island,451107,793849,21/06/2020,5.3
515,BRUCE LAKE,MEDORA,604,2,Central Near Island,451107,793849,19/07/2021,5.8
516,BRUCE LAKE,MEDORA,604,2,Central Near Island,451107,793849,24/04/2021,6.1
